时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%),cash,dd,risk_on
2021-03-15 16:00:00,2.49,14.99,280.8,0,6703,-4198,12.2,12707.435868,-0.38674354425603,0
2021-03-16 16:00:00,3.42,15.1,115,0,0,0,11.29,12707.435868,-0.38613022612645,0
2021-03-17 16:00:00,4.15,15.49,391,0,0,0,10.89,12707.435868,-0.38404494448586,0
2021-03-18 16:00:00,4.5,15.96,470,0,0,0,10.97,12707.435868,-0.38153833995624,0
2021-03-19 16:00:00,3.7,15.18,0,-782,0,0,11.07,12707.435868,-0.38570890323743,0
2021-03-22 16:00:00,5.51,17.42,2233,0,0,0,11.29,12707.435868,-0.37379986512121,0
2021-03-23 16:00:00,4.34,16.08,0,-1332.53,11148,-9532,11.25,11051.903868,-0.38090652628515,0
2021-03-24 16:00:00,2.8,14.46,0,-1620.21,3960,-7210,11.34,14279.693868,-0.38954743208286,0
2021-03-25 16:00:00,2.71,14.41,0,-48,0,0,11.39,14279.693868,-0.38980342573694,0
2021-03-26 16:00:00,4.54,15.51,1100,0,3810,0,10.49,10464.693868,-0.38393690449743,0
2021-03-29 16:00:00,4.96,15.46,0,-53,0,0,10,10464.693868,-0.38421956415715,0
2021-03-30 16:00:00,4.55,14.68,0,-781,0,0,9.69,10464.693868,-0.38838479423721,0
2021-03-31 16:00:00,4.41,15.45,770,0,0,0,10.57,10464.693868,-0.38427822936955,0
2021-04-01 16:00:00,5.11,16.13,683,0,0,0,10.48,10464.693868,-0.38063565299992,0
2021-04-02 16:00:00,5.54,15.13,0,-1001,0,0,9.09,10464.693868,-0.38597418732788,0
2021-04-06 16:00:00,6.54,16.3,1164,0,0,0,9.16,10464.693868,-0.37976634121625,0
2021-04-07 16:00:00,6.56,16.8,503,0,0,0,9.61,10464.693868,-0.37708374104945,0
2021-04-08 16:00:00,6.25,16.39,0,-410.87,3585,-4872,9.54,11736.821868,-0.37927500406283,0
2021-04-09 16:00:00,6.17,16.5,108.64,0,4184,-4365,9.73,11919.456868,-0.37869563175842,0
2021-04-12 16:00:00,3.91,15.79,0,-706,0,0,11.43,11919.456868,-0.38246087175396,0
2021-04-13 16:00:00,3.38,15.88,93,0,0,0,12.09,11919.456868,-0.38196488404917,0
2021-04-14 16:00:00,4.85,17.05,1161,0,0,0,11.64,11919.456868,-0.37577303754091,0
2021-04-15 16:00:00,4.46,15.47,0,-1575.46,4782,-9465,10.54,16557.991868,-0.3841753092542,0
2021-04-16 16:00:00,5.66,17,1530,0,8131,-8000,10.73,16398.991868,-0.37601551153015,0
2021-04-19 16:00:00,7.46,18.92,1921,0,4320,0,10.66,12073.991868,-0.3657704321655,0
2021-04-20 16:00:00,7.14,19.03,109,0,0,0,11.1,12201.991868,-0.36518911324268,0
2021-04-21 16:00:00,7.14,17.88,0,-1149.77,0,-3773,10.02,15966.218868,-0.37132108390188,0
2021-04-22 16:00:00,7.59,18.81,933.76,0,0,0,10.43,16035.978868,-0.36634115401769,0
2021-04-23 16:00:00,7.06,18.26,0,-552.69,4170,-4695,10.46,16546.283868,-0.36928878761448,0
2021-04-26 16:00:00,6.7,17.14,0,-1122.3,4696,-3300,9.78,15136.983868,-0.37527423923912,0
2021-04-27 16:00:00,6.19,15.33,0,-1807.7,4464,-4704,8.61,15362.279868,-0.38491508824891,0
2021-04-28 16:00:00,6.8,17.29,1954.15,0,7253,-7850,9.82,15931.429868,-0.3744932132669,0
2021-04-29 16:00:00,6.26,18.54,1251,0,4227,0,11.56,11699.429868,-0.36782137865724,0
2021-04-30 16:00:00,5.88,16.71,0,-1823,0,0,10.23,11699.429868,-0.37754380431145,0
2021-05-06 16:00:00,6.15,17.75,1033.71,0,16466,-16291,10.93,11468.138868,-0.37203082630784,0
2021-05-07 16:00:00,4.86,17.01,0,-736.48,3645,-3480,11.59,11289.658868,-0.37595862227373,0
2021-05-10 16:00:00,5.16,17.39,380.71,0,3712,-4092,11.63,11684.366868,-0.37392822993913,0
2021-05-11 16:00:00,5.25,16.73,0,-660.68,4314,-3682,10.91,11038.684868,-0.37745177992601,0
2021-05-12 16:00:00,6.52,17.75,1018.74,0,4260,-4258,10.54,11022.426868,-0.37201862394366,0
2021-05-13 16:00:00,5.77,16.63,0,-1121.7,0,-14696,10.27,25698.730868,-0.37800085431482,0
2021-05-14 16:00:00,7.22,17.34,715,0,0,0,9.44,25698.730868,-0.37418761550914,0
2021-05-17 16:00:00,7.13,16.47,0,-875.88,3124,-3880,8.72,26440.850868,-0.37885885971211,0
2021-05-18 16:00:00,7.62,17.24,769.12,0,2336,-3876,8.94,27931.974868,-0.37475696672863,0
2021-05-19 16:00:00,7.66,17.34,102.52,0,9084,-6480,8.99,25397.494868,-0.37421020694911,0
2021-05-20 16:00:00,7.55,16.95,0,-387,3817,0,8.74,21575.494868,-0.37627415578519,0
2021-05-21 16:00:00,7.51,17.97,1019,0,0,0,9.73,21575.494868,-0.37083962383695,0
2021-05-24 16:00:00,8.47,18.05,76,0,0,0,8.83,21575.494868,-0.37043430055131,0
2021-05-25 16:00:00,9.76,18.35,299,0,0,0,7.83,21575.494868,-0.36883967341439,0
2021-05-26 16:00:00,10.24,18.38,37,0,0,0,7.38,21575.494868,-0.3686423449727,0
2021-05-27 16:00:00,11.24,19.21,831,0,0,0,7.16,21575.494868,-0.3642104548363,0
2021-05-28 16:00:00,11.06,19.23,20,0,0,0,7.36,21575.494868,-0.36410379081376,0
2021-05-31 16:00:00,13.05,20.35,1113,0,0,0,6.46,21575.494868,-0.3581679379596,0
2021-06-01 16:00:00,13.72,21.06,714,0,0,0,6.45,21575.494868,-0.35436003235504,0
2021-06-02 16:00:00,12.14,20.37,0,-691,0,0,7.34,21575.494868,-0.35804527433368,0
2021-06-03 16:00:00,12.05,19.98,0,-391,0,0,7.08,21575.494868,-0.36013055597427,0
2021-06-04 16:00:00,12.58,20,23.17,0,0,0,6.59,21659.41114,-0.36000700558634,0
2021-06-07 16:00:00,13.84,21.12,1122.47,0,3544,-876,6.39,18970.53514,-0.3540206259847,0
2021-06-08 16:00:00,12.98,21.11,0,-17.96,0,0,7.2,18970.53514,-0.35411641027693,0
2021-06-09 16:00:00,13.2,22.39,1288.19,0,0,0,8.12,19054.53514,-0.34724623391736,0
2021-06-10 16:00:00,14.45,22.08,0,-318.86,6714,-10476,6.67,23074.05914,-0.34894675709586,0
2021-06-11 16:00:00,13.69,21.27,0,-809.17,0,0,6.67,23074.05914,-0.35326222345166,0
2021-06-15 16:00:00,13.07,20.94,0,-326.93,6899,-7964,6.96,24111.09514,-0.35500582822885,0
2021-06-16 16:00:00,10.71,18.67,0,-2267.07,0,0,7.19,24111.09514,-0.36709656850746,0
2021-06-17 16:00:00,12.61,19.3,631.02,0,2711,-8536,5.94,29872.55914,-0.36373119059961,0
2021-06-18 16:00:00,13.87,20.64,1334.69,0,4691,0,5.95,25166.55914,-0.35661302038763,0
2021-06-21 16:00:00,15.61,21.41,776.15,0,0,0,5.02,25225.75914,-0.35247365633304,0
2021-06-22 16:00:00,16.14,21.44,26.9,0,0,0,4.56,25235.35914,-0.35233019322273,0
2021-06-23 16:00:00,16.9,21.25,0,-194.24,0,0,3.72,25235.35914,-0.35336611420961,0
2021-06-24 16:00:00,15.71,21.13,0,-118,3155,0,4.68,22075.35914,-0.35399543194257,0
2021-06-25 16:00:00,16.14,21.8,671.04,0,0,0,4.87,22075.35914,-0.35041664065842,0
2021-06-28 16:00:00,17.19,22.37,571.83,0,0,0,4.42,22075.35914,-0.34736695625807,0
2021-06-29 16:00:00,16.21,21.88,0,-487.23,0,0,4.88,22155.35914,-0.34996545184309,0
2021-06-30 16:00:00,17.52,21.84,0,-39.66,3729,-3764,3.68,22176.59514,-0.35017698793259,0
2021-07-01 16:00:00,15.63,18.96,0,-2879.84,0,0,2.88,22176.59514,-0.36553575386569,0
2021-07-02 16:00:00,14.62,19.74,773.57,0,0,-1331,4.47,23501.26414,-0.3614101548032,0
2021-07-05 16:00:00,16.25,21.64,1899.48,0,0,0,4.64,23501.26414,-0.35127984592681,0
2021-07-06 16:00:00,15.79,22.2,558.6,0,0,0,5.54,23501.26414,-0.34830071977736,0
2021-07-07 16:00:00,17.62,22.68,481.54,0,0,-2278,4.3,25771.98614,-0.34573255944034,0
2021-07-08 16:00:00,17.78,22.88,206.63,0,0,0,4.33,25773.58614,-0.3446305600915,0
2021-07-09 16:00:00,18.5,24.57,1682.04,0,0,0,5.12,25790.38614,-0.33565990246812,0
2021-07-12 16:00:00,20.85,27.24,2677.33,0,2927,0,5.29,22858.38614,-0.32138116309522,0
2021-07-13 16:00:00,21.64,28.33,1089.66,0,0,0,5.5,22925.583676,-0.31556980029636,0
2021-07-14 16:00:00,20.18,26.61,0,-1720.13,0,0,5.35,22930.383676,-0.32474359955066,0
2021-07-15 16:00:00,20.14,26.95,340.21,0,2742,-3639,5.67,23846.144676,-0.3229291858621,0
2021-07-16 16:00:00,19.92,26.81,0,-142.63,0,0,5.75,23890.944676,-0.32368986033882,0
2021-07-19 16:00:00,19.54,25.83,0,-982.06,3630,-5388,5.26,25633.556676,-0.32892737317104,0
2021-07-20 16:00:00,20.34,26.65,817.19,0,0,0,5.24,25633.556676,-0.3245691345422,0
2021-07-21 16:00:00,22.75,27.68,1034.74,0,0,0,4.02,25633.556676,-0.31905065800822,0
2021-07-22 16:00:00,23.54,27.67,0,-14.07,0,0,3.34,25633.556676,-0.31912569614808,0
2021-07-23 16:00:00,22.43,27.72,56.07,0,3348,-3260,4.32,25532.296676,-0.31882666356089,0
2021-07-26 16:00:00,20.88,25.46,0,-2266.34,0,0,3.79,25532.296676,-0.33091351060268,0
2021-07-27 16:00:00,17.69,22.24,0,-3216.13,0,0,3.87,25532.296676,-0.34806577874272,0
2021-07-28 16:00:00,15.23,19.62,0,-2618.9,3015,-7564,3.81,30018.732676,-0.36203292050659,0
2021-07-29 16:00:00,19.58,22.41,2792.74,0,4866,-4458,2.37,29521.274676,-0.34713866572524,0
2021-07-30 16:00:00,20.49,22.7,280.52,0,1490,0,1.83,28001.274676,-0.34564259614514,0
2021-08-02 16:00:00,22.81,24.66,1964.49,0,8413,-11028,1.51,30515.246676,-0.33516556519708,0
2021-08-03 16:00:00,21.26,24.05,0,-608.25,4883,-2254,2.3,27853.992676,-0.33840950611528,0
2021-08-04 16:00:00,24.07,25.81,1756.44,0,243,-2160,1.4,29758.832676,-0.32904205832807,0
2021-08-05 16:00:00,23.57,26.38,569.28,0,8705,-9503,2.27,30467.329676,-0.32600598959019,0
2021-08-06 16:00:00,24.13,26.9,526.8,0,3228,-3972,2.23,31142.357676,-0.32319646990297,0
2021-08-09 16:00:00,24.55,28.25,1347.17,0,7090,-9384,2.97,33351.973676,-0.31601176267374,0
2021-08-10 16:00:00,25.25,30.37,2117.19,0,5628,0,4.09,27678.973676,-0.30472036258002,0
2021-08-11 16:00:00,26.19,31.62,1250.98,0,4912,-6738,4.3,29473.235676,-0.29804862396798,0
2021-08-12 16:00:00,27.04,32.25,631.76,0,0,0,4.1,29473.235676,-0.29467932082409,0
2021-08-13 16:00:00,26.78,33.14,893.13,0,3536,-4051.85,5.02,29975.033826,-0.2899160887681,0
2021-08-16 16:00:00,25.56,33.63,487.72,0,4100,-3278,6.43,29139.755826,-0.28731496924812,0
2021-08-17 16:00:00,22.11,31.92,0,-1716,0,0,8.03,29139.755826,-0.29646674238177,0
2021-08-18 16:00:00,22.86,34.08,2159.31,0,12326,-14694,9.13,31438.061826,-0.28495072918939,0
2021-08-19 16:00:00,23.91,32.26,0,-1811.92,8880,-9924,6.74,32382.137826,-0.29461408430793,0
2021-08-20 16:00:00,23.89,32.61,346.36,0,7295,-10644,7.04,35640.493826,-0.29276689809844,0
2021-08-23 16:00:00,26.96,34.44,1832.33,0,9970,-11673,5.89,37246.820826,-0.28299472967731,0
2021-08-24 16:00:00,28,35.78,1337.95,0,10413,-4047,6.08,30836.773826,-0.27585915723006,0
2021-08-25 16:00:00,28.9,36.65,866,0,3844,0,6.01,26987.773826,-0.27124060505423,0
2021-08-26 16:00:00,27.24,36.09,0,-559.05,19526,-29048,6.96,36405.725826,-0.27422212047778,0
2021-08-27 16:00:00,27.42,38.56,2477.41,0,17202,-11595,8.74,30727.130826,-0.26100962134016,0
2021-08-30 16:00:00,28.21,40.05,1487.1,0,23202,-22902,9.23,30344.228826,-0.25307862861085,0
2021-08-31 16:00:00,28.22,40.84,791.89,0,16104,-18107,9.84,32289.121826,-0.24885530397092,0
2021-09-01 16:00:00,26.2,38.77,0,-2073.07,8523,-4072,9.96,27819.049826,-0.25991141389732,0
2021-09-02 16:00:00,27.6,41.62,2853.54,0,3943,-2460,10.99,26323.589826,-0.24469291115386,0
2021-09-03 16:00:00,26.6,40.45,0,-1178,0,0,10.94,26323.589826,-0.25097542208127,0
2021-09-06 16:00:00,28.33,40.84,396,0,0,0,9.75,26323.589826,-0.24886347443504,0
2021-09-07 16:00:00,30.71,44.78,3941.76,0,0,-3238,10.76,29553.351826,-0.22784126489494,0
2021-09-08 16:00:00,30.97,46.1,1318,0,0,0,11.55,29553.351826,-0.22081210580977,0
2021-09-09 16:00:00,31.07,46.65,547.22,0,3900,-5784,11.89,31421.567826,-0.21789369282195,0
2021-09-10 16:00:00,31.61,46.72,74,0,0,0,11.48,31421.567826,-0.21749903593856,0
2021-09-13 16:00:00,31.85,48.22,1497,0,4312,0,12.42,27104.567826,-0.2095152338517,0
2021-09-14 16:00:00,31.35,45.91,0,-2307.31,4722,-9306,11.08,31664.261826,-0.22182056081084,0
2021-09-15 16:00:00,32.26,46.79,878.36,0,6002,-3640,10.99,29283.621826,-0.21713609026908,0
2021-09-16 16:00:00,28.66,44.06,0,-2730,3722,0,11.97,25556.621826,-0.23169572934533,0
2021-09-17 16:00:00,28.25,42.3,0,-1765,0,0,10.96,25556.621826,-0.24110882933419,0
2021-09-22 16:00:00,28.89,43.15,859,0,0,0,11.06,25556.621826,-0.23652760956624,0
2021-09-23 16:00:00,29.52,42.88,0,-275.59,2927,-6593,10.32,29201.028826,-0.23799740246439,0
2021-09-24 16:00:00,27.67,39.66,0,-3214.53,0,-4527,9.39,33718.501826,-0.25514112148303,0
2021-09-27 16:00:00,23.9,35.21,0,-4451,0,0,9.13,33718.501826,-0.27887919969856,0
2021-09-28 16:00:00,23.91,34.95,0,-259,0,0,8.91,33718.501826,-0.28026049879041,0
2021-09-29 16:00:00,19.44,31.2,0,-3758.63,1474,-3628,9.85,35838.873826,-0.30030601787535,0
2021-09-30 16:00:00,22.86,33.35,2153.35,0,1463,-2649,8.54,36992.224826,-0.28882176389569,0
2021-10-08 16:00:00,23.2,34.88,1527.62,0,5054,-2376,9.48,34281.848826,-0.28067463785751,0
2021-10-11 16:00:00,22.52,34.05,0,-831.27,1210,-6271,9.41,39306.577826,-0.28510797329141,0
2021-10-12 16:00:00,19.59,32.32,0,-1727,1506,0,10.64,37775.577826,-0.29431841163745,0
2021-10-13 16:00:00,20.93,32.2,0,-120,3594,0,9.32,34176.577826,-0.29495839577267,0
2021-10-14 16:00:00,21.81,32.53,329.51,0,3157,-6490,8.8,37493.087826,-0.29320105266937,0
2021-10-15 16:00:00,21.95,33.01,485,0,0,0,9.07,37493.087826,-0.29061445012286,0
2021-10-18 16:00:00,23.26,34.24,1229.32,0,4230,-2684,8.91,35934.403826,-0.28405826064642,0
2021-10-19 16:00:00,24.5,34.66,421,0,0,0,8.16,35934.403826,-0.28181298297203,0
2021-10-20 16:00:00,24.82,34.28,0,-388.3,4278,-3297,7.58,34940.106826,-0.28388384896997,0
2021-10-21 16:00:00,24.49,35.21,939.73,0,7496,-3273,8.61,30698.833826,-0.27887209587466,0
2021-10-22 16:00:00,23.41,33.87,0,-1345,0,0,8.48,30698.833826,-0.28604525139025,0
2021-10-25 16:00:00,24.97,35.31,1437.99,0,0,-4005,8.27,34694.828826,-0.27837613483587,0
2021-10-26 16:00:00,24.57,33.71,0,-1599.19,0,-4188,7.34,38873.640826,-0.28690492607949,0
2021-10-27 16:00:00,23.33,32.28,0,-1430.89,12721,-13892,7.26,39980.748826,-0.29453616090626,0
2021-10-28 16:00:00,20.58,28.98,0,-3299.37,21537,-22369,6.97,40685.379826,-0.3121323593749,0
2021-10-29 16:00:00,22.53,30.73,1749.1,0,15848,-6904,6.69,31704.475826,-0.30280407861676,0
2021-11-01 16:00:00,23.69,31.36,634.81,0,16795,-13185,6.2,28036.290826,-0.29941848254343,0
2021-11-02 16:00:00,22.25,27.69,0,-3675.59,35005,-39586,4.45,32397.704826,-0.3190211219404,0
2021-11-03 16:00:00,22.52,27.72,36.54,0,6536,-3456,4.24,29259.248826,-0.31882622543842,0
2021-11-04 16:00:00,24.16,28.59,862.55,0,6329,-9448,3.57,32293.800826,-0.31422606214007,0
2021-11-05 16:00:00,22.6,26.43,0,-2157,4133,-2002,3.12,30090.798826,-0.32572978763705,0
2021-11-08 16:00:00,23.15,27.12,689.43,0,4787,-4565,3.22,29779.233826,-0.32205289211817,0
2021-11-09 16:00:00,24.96,27.71,590.79,0,9072,-10211,2.2,30808.022826,-0.31890209555765,0
2021-11-10 16:00:00,25.01,27.61,0,-103.56,4349,-4563,2.08,30937.459826,-0.31945441786595,0
2021-11-11 16:00:00,25.98,28.39,787.66,0,2073,-2340,1.91,31162.119826,-0.31525366866639,0
2021-11-12 16:00:00,27.71,28.74,346,0,601,0,0.81,30551.119826,-0.3134083810765,0
2021-11-15 16:00:00,27.36,27.34,0,-1396.41,4129,-4410,-0.02,30752.709826,-0.32085571646203,0
2021-11-16 16:00:00,25.91,26.34,0,-999.29,6619,-6288,0.34,30350.421826,-0.32618512034966,0
2021-11-17 16:00:00,28.16,27.43,1090.86,0,9590,-11142,-0.57,31771.279826,-0.32036735523484,0
2021-11-18 16:00:00,27.99,27.36,0,-74.11,4405,-4106,-0.49,31388.173826,-0.32076257743755,0
2021-11-19 16:00:00,29.47,29.13,1772.69,0,22911,-26308,-0.26,34623.865826,-0.31130845446562,0
2021-11-22 16:00:00,31.85,30.09,954.89,0,14136,-13112,-1.33,33476.753826,-0.30621584470802,0
2021-11-23 16:00:00,31.76,29.69,0,-395.36,12164,-17355,-1.57,38565.398826,-0.30832435243952,0
2021-11-24 16:00:00,31.71,29.15,0,-542.27,15504,-14268,-1.94,37200.130826,-0.31121637674816,0
2021-11-25 16:00:00,31.49,29.32,165.98,0,18774,-16020,-1.65,34295.110826,-0.31033117202513,0
2021-11-26 16:00:00,31.74,30.38,1064.41,0,11546,-12595,-1.03,35221.515826,-0.30465448607973,0
2021-11-29 16:00:00,32.72,30.72,338.21,0,12540,-12790,-1.51,35338.725826,-0.30285074412662,0
2021-11-30 16:00:00,33.63,32.09,1366.28,0,21819,-22718,-1.15,36070.007826,-0.29556408742465,0
2021-12-01 16:00:00,33.65,34.13,2041.89,0,18107,-11115,0.36,28931.892826,-0.28467430404179,0
2021-12-02 16:00:00,32.2,32.44,0,-1691.26,4256,-7256,0.18,31844.636826,-0.29369411244675,0
2021-12-03 16:00:00,33.12,32.08,0,-355.65,9969,-11647,-0.78,33410.989826,-0.2955908494279,0
2021-12-06 16:00:00,31.18,31.23,0,-854.28,5411,-4281,0.04,32191.708826,-0.30014690181973,0
2021-12-07 16:00:00,29.1,30.32,0,-905.94,9680,-8944,0.95,31376.764826,-0.30497848338138,0
2021-12-08 16:00:00,31.44,31.28,956.98,0,5058,-3015,-0.12,29305.749826,-0.29987468990102,0
2021-12-09 16:00:00,31.59,31.38,101.89,0,7988,-6112,-0.16,27408.637826,-0.29933130070461,0
2021-12-10 16:00:00,31.88,31.15,0,-231,0,0,-0.55,27408.637826,-0.30056327016491,0
2021-12-13 16:00:00,32.47,31.3,150.56,0,13804,-17440,-0.88,30947.197826,-0.29976030340325,0
2021-12-14 16:00:00,32.42,31.12,0,-180,797,0,-0.98,30135.197826,-0.30072027960608,0
2021-12-15 16:00:00,31.99,30.94,0,-182,0,0,-0.8,30135.197826,-0.30169092221117,0
2021-12-16 16:00:00,32.82,31.92,985.42,0,16137,-19579,-0.68,33467.618826,-0.29643547382356,0
2021-12-17 16:00:00,30.97,30.81,0,-1116.24,14125,-12239,-0.12,31479.379826,-0.30238860091618,0
2021-12-20 16:00:00,28.61,30.16,0,-642.66,5826,-6665,1.21,32266.714826,-0.30581606261835,0
2021-12-21 16:00:00,30.22,31.61,1444.93,0,5871,-2068,1.07,28421.646826,-0.29810994964775,0
2021-12-22 16:00:00,31.58,32.46,849.44,0,279,-2562,0.67,30692.084826,-0.29357972594898,0
2021-12-23 16:00:00,31.61,32.2,0,-262,0,0,0.45,30692.084826,-0.29497702464421,0
2021-12-24 16:00:00,29.02,32.01,0,-186,0,0,2.32,30692.084826,-0.2959690000538,0
2021-12-27 16:00:00,29.02,32.34,334,0,0,0,2.57,30692.084826,-0.29418771087744,0
2021-12-28 16:00:00,30.46,32.12,0,-223,0,0,1.27,30692.084826,-0.29537701472872,0
2021-12-29 16:00:00,30.33,30.88,0,-1237.52,8199,-10522,0.42,32944.562826,-0.3019769684536,0
2021-12-30 16:00:00,31.47,31.8,917.68,0,7908,-8317,0.25,33275.245826,-0.29708278044393,0
2021-12-31 16:00:00,32.9,33.81,2009,0,3549,0,0.68,29721.245826,-0.28636837938012,0
2022-01-04 16:00:00,32.44,35.06,1252.64,0,1961,-5364,1.98,33083.881826,-0.27968781965341,0
2022-01-05 16:00:00,29.1,33.6,0,-1462.21,5351,-5208,3.49,32885.673826,-0.28748606900667,0
2022-01-06 16:00:00,30.15,35.05,1451.4,0,7646,-6604,3.76,31772.069826,-0.27974548222399,0
2022-01-07 16:00:00,27.46,33.49,0,-1564.01,3766,-10007,4.73,37943.062826,-0.28808664611877,0
2022-01-10 16:00:00,28.31,35.95,2466.32,0,15791,-11681,5.95,33736.381826,-0.27493327084884,0
2022-01-11 16:00:00,26.86,34.18,0,-1769.58,3325,-2580,5.77,32923.801826,-0.28437079689886,0
2022-01-12 16:00:00,29.07,34.5,311.44,0,3915,-6559,4.21,35486.242826,-0.28270981940672,0
2022-01-13 16:00:00,26.83,32.17,0,-2323.64,14255,-5642,4.21,26807.600826,-0.29510226953947,0
2022-01-14 16:00:00,27.34,31.19,0,-984.72,4425,-3720,3.02,26083.880826,-0.30035397935309,0
2022-01-17 16:00:00,29.54,32.68,1497,0,0,0,2.42,26083.880826,-0.29237017726622,0
2022-01-18 16:00:00,28.72,32.14,0,-547.23,2674,-229,2.66,23628.651826,-0.29528865958565,0
2022-01-19 16:00:00,27.17,32.4,267.71,0,917,-7289,4.11,29963.362826,-0.29386090297879,0
2022-01-20 16:00:00,24.31,30.78,0,-1627.28,2018,-2280,5.2,30178.082826,-0.30253951450846,0
2022-01-21 16:00:00,22.58,29.76,0,-1014.27,2442,-10268,5.86,37938.814826,-0.30794880974897,0
2022-01-24 16:00:00,23.19,29.91,146.02,0,13529,-4976,5.45,29295.838826,-0.30717003438763,0
2022-01-25 16:00:00,18.34,25.62,0,-4287.5,8259,-10502,6.15,31443.336826,-0.33003614488533,0
2022-01-26 16:00:00,18.97,25.91,292.86,0,4695,-6144,5.83,32856.192826,-0.32847428493613,0
2022-01-27 16:00:00,15.47,23.58,0,-2331.05,4784,-4047,7.02,32090.145826,-0.34090622742323,0
2022-01-28 16:00:00,15.69,24.32,735.41,0,6574,-11591,7.46,37010.554826,-0.33698414331574,0
2022-02-07 16:00:00,17.16,25.98,1659.65,0,8033,-6347,7.53,35238.207826,-0.32813288006599,0
2022-02-08 16:00:00,17.47,27.75,1767.55,0,8314,-10450,8.75,37263.757826,-0.31870618041426,0
2022-02-09 16:00:00,19.64,29.18,1434.31,0,7399,-6690,7.97,36473.067826,-0.31105671670603,0
2022-02-10 16:00:00,19.05,29.3,119.09,0,5173,-2912,8.61,34174.155826,-0.31042159645024,0
2022-02-11 16:00:00,16.7,27.43,0,-1874,4225,0,9.19,29939.155826,-0.32041601536192,0
2022-02-14 16:00:00,16.23,26.62,0,-810,0,0,8.94,29939.155826,-0.32473590827466,0
2022-02-15 16:00:00,18.21,26.88,262.32,0,1015,-5684,7.33,34567.471826,-0.32333692428787,0
2022-02-16 16:00:00,19.17,27.9,1019.86,0,5488,-4136,7.33,33176.335826,-0.31789778445385,0
2022-02-17 16:00:00,19.79,27.18,0,-714,374,0,6.17,32792.335826,-0.32170569005841,0
2022-02-18 16:00:00,20.31,28.57,1381.74,0,4032,-2256,6.87,30939.079826,-0.31433657140062,0
2022-02-21 16:00:00,21.69,30.02,1457.24,0,0,-2760,6.85,33691.319826,-0.30656481739055,0
2022-02-22 16:00:00,20.77,28.47,0,-1556,4545,0,6.38,29136.319826,-0.3148632783439,0
2022-02-23 16:00:00,23.61,28.82,352,0,0,0,4.21,29136.319826,-0.31298599154726,0
2022-02-24 16:00:00,20.86,26.28,0,-2537,198,0,4.48,28933.319826,-0.32651632280603,0
2022-02-25 16:00:00,22.14,26.92,640.93,0,4891,-4074,3.91,28097.245826,-0.32309813554062,0
2022-02-28 16:00:00,23.1,26.98,59.82,0,4288,-8185,3.15,31971.060826,-0.32277913011522,0
2022-03-01 16:00:00,23.26,27.33,346,0,0,0,3.3,31971.060826,-0.32093384252533,0
2022-03-02 16:00:00,23.01,28.62,1290,0,0,0,4.56,31971.060826,-0.31405401307172,0
2022-03-03 16:00:00,21.82,29.51,895,0,0,0,6.31,31971.060826,-0.3092807980632,0
2022-03-04 16:00:00,20.14,28.26,0,-1249.49,12668,-4488,6.76,23766.572826,-0.31594456887277,0
2022-03-07 16:00:00,17.56,26.19,0,-2073.94,6474,-5937,7.34,23188.635826,-0.32700529201815,0
2022-03-08 16:00:00,14,23.53,0,-2659.71,0,-2715,8.36,25890.920826,-0.3411900870532,0
2022-03-09 16:00:00,12.75,22.28,0,-1246,0,0,8.45,25890.920826,-0.34783525565724,0
2022-03-10 16:00:00,15.35,23.79,1509.2,0,3890,-3804,7.32,25791.116826,-0.33978640984942,0
2022-03-11 16:00:00,15.98,23.97,174.75,0,8867,-11248,6.89,28085.868826,-0.33885442228611,0
2022-03-14 16:00:00,12.83,21.38,0,-2590,259,0,7.58,27821.868826,-0.3526674132046,0
2022-03-15 16:00:00,7.4,15.94,0,-5439.52,7763,-7522,7.95,27483.346826,-0.38167747806444,0
2022-03-16 16:00:00,11.04,17.92,1980.3,0,4737,-3696,6.2,26418.650826,-0.37111611854016,0
2022-03-17 16:00:00,13.12,18.9,982.38,0,9480,-7624,5.11,24515.026826,-0.36587690974999,0
2022-03-18 16:00:00,14.13,19.98,1075.93,0,3503,-8075,5.13,29003.951826,-0.3601387853276,0
2022-03-21 16:00:00,15.38,20.45,478.01,0,5257,-8990,4.39,32687.961826,-0.35758946185697,0
2022-03-22 16:00:00,14.86,21.51,1051,0,6561,0,5.79,26116.961826,-0.35198426747266,0
2022-03-23 16:00:00,15.59,21.89,382.74,0,2350,-4256,5.45,27968.705826,-0.34994301674058,0
2022-03-24 16:00:00,14.49,21.24,0,-650.55,8691,-6549,5.9,25800.156826,-0.35341252540044,0
2022-03-25 16:00:00,13.14,20.21,0,-1025.85,3760,-3846,6.25,25872.310826,-0.35888356844359,0
2022-03-28 16:00:00,12.27,20.8,582.93,0,8036,-8070,7.6,25853.240826,-0.35577468551073,0
2022-03-29 16:00:00,11.58,21.37,571,0,0,0,8.77,25853.240826,-0.35272942766731,0
2022-03-30 16:00:00,13.89,22.76,1397,0,0,0,7.79,25853.240826,-0.34527894569312,0
2022-03-31 16:00:00,12.35,21.97,0,-793.78,12688,-14778,8.56,27868.462826,-0.34951232341718,0
2022-04-01 16:00:00,12.36,21.33,0,-643.03,17887,-15031,7.98,24952.431826,-0.35294173707097,0
